code,name,code_postal,latitude,longitude,score
83056,figanieres,83830,43.5672152549,6.49870478854,0
70301,lieffrans,70190,47.5224824778,5.96809536182,0
83058,flayosc,83780,43.542212098,6.36275720984,0
70334,marnay,70150,47.2975763661,5.77201053595,0
70347,mignavillers,70400,47.587556022,6.55398478114,0
83063,la garde freinet,83680,43.3234160321,6.46693786821,1
70349,moimay,70110,47.5597602693,6.39935154409,0
83068,grimaud,83310,43.2820282501,6.53303224114,0
70350,molay,70120,47.7343168819,5.74176015728,0
70357,montbozon,70230,47.4596587023,6.25631932955,0
70362,montigny les cherlieu,70500,47.7872395277,5.81643260789,0
83073,le luc,83340,43.3804648949,6.30599950133,0
70393,oiselay et grachaux,70700,47.4265249519,5.92562496608,0
83076,mazaugues,83136,43.3448761166,5.89589582308,0
70396,oricourt,70110,47.597173392,6.3945348037,1
83078,moissac bellevue,83630,43.6471902756,6.16702503297,0
70400,ouge,70500,47.7986582876,5.70114635642,0
83079,la mole,83310,43.2159206327,6.47656643864,0
70409,pierrecourt,70600,47.6432505836,5.58620580677,1
83083,montfort sur argens,83570,43.4812536631,6.12560767207,0
70411,la pisseure,70800,47.8628951813,6.22816351051,0
83092,pignans,83790,43.2968837854,6.25442934778,0
70417,pontcey,70360,47.6283826292,6.03204644635,0
83093,plan d aups ste baume,83640,43.3337130548,5.73856018349,0
83094,le plan de la tour,83120,43.3384388996,6.54745751076,0
70419,pont du bois,70210,47.9799459833,6.12513402916,0
83098,le pradet,83220,43.099405984,6.02844015499,0
70426,provenchere,70170,47.7220120266,6.12391376689,0
83101,ramatuelle,83350,43.2186126186,6.63754734174,0
70432,quers,70200,47.7265725421,6.44190113641,0
83107,roquebrune sur argens,83520,43.4285090958,6.65212881719,0
70436,raincourt,70500,47.8597701949,5.88767726096,1
83109,la roque esclapon,83840,43.7213872883,6.64818087429,0
70453,la rosiere,70310,47.9104394997,6.62199304981,0
83113,st julien,83560,43.6999613716,5.91499316614,0
70454,rosieres sur mance,70500,47.8376565053,5.80467738771,0
83115,ste maxime,83120,43.3564730986,6.61172790208,0
70460,st bresson,70280,47.8772733622,6.50674206786,0
83116,st maximin la ste baume,83470,43.4509676414,5.85962873535,0
70474,st sulpice,70110,47.5725334014,6.45017356755,0
83119,st tropez,83990,43.262314383,6.66343039908,0
70489,servance miellin,70440,47.8257288068,6.68597884501,0
70490,servigney,70240,47.7303296374,6.29784435036,0
83134,taradeau,83460,43.4612575373,6.43066360323,0
70493,sorans les breurey,70190,47.3963302607,6.04703992891,0
83140,tourves,83170,43.4088015642,5.92715707141,0
70494,sornay,70150,47.2812350721,5.6962342284,0
83151,vins sur caramy,83170,43.4330128814,6.15001836504,0
70501,thienans,70230,47.4697221913,6.27863279834,0
83153,st mandrier sur mer,83430,43.0754322948,5.92642315155,0
70505,le tremblois,70100,47.3776500721,5.58714893059,0
83154,st antonin du var,83510,43.5112335006,6.29002187703,0
70506,tremoins,70400,47.5648137282,6.70462228201,0
84006,auribeau,84400,43.8299771658,5.44809359823,1
70511,vaite,70180,47.5846720639,5.71496489496,0
84007,avignon,84000,43.9352448339,4.84071572505,0
70513,vaivre et montoille,70000,47.633860629,6.10644479493,0
84010,la bastidonne,84120,43.6928383261,5.57769351768,0
70522,varogne,70240,47.7190126678,6.20728397771,0
84013,beaumettes,84220,43.8631590289,5.2036579356,-1
70531,velleclaire,70700,47.4257773503,5.87383892919,0
84014,beaumont de pertuis,84120,43.7379108971,5.69599127224,-1
70535,velleguindry et levrecey,70000,47.5563995344,6.08993283091,0
84021,brantes,84390,44.1853662846,5.3324742513,0
70537,velleminfroy,70240,47.6600380526,6.31768021672,0
84033,castellet en luberon,84400,43.834452269,5.48116657241,0
70545,venisey,70500,47.8354222731,6.00091771151,0
84055,jonquerettes,84450,43.9491839695,4.94413967569,0
70547,verlans,70400,47.5703887849,6.71887157746,0
84077,modene,84330,44.1057811873,5.12787069214,0
70549,la vernotte,70130,47.5093017415,5.8714246202,0
84078,mondragon,84430,44.2429843935,4.72457377095,0
70554,villars le pautel,70500,47.8959698741,5.92002657844,0
84084,la motte d aigues,84240,43.7840840338,5.52149188026,0
70555,la villedieu en fontenette,70160,47.7712074637,6.20381518294,0
84091,piolenc,84420,44.1774697051,4.76585289056,0
70564,villers les luxeuil,70300,47.7687966014,6.27995216443,0
84095,puyvert,84160,43.7501902846,5.33808223228,1
70574,volon,70180,47.6261770622,5.7378809498,0
84109,st hippolyte le graveyron,84330,44.1203739984,5.07610929797,0
70581,vy les lure,70200,47.650001251,6.44237601386,0
84111,st marcellin les vaison,84110,44.2371484247,5.10190359879,0
70582,vy les rupt,70120,47.6393561962,5.89227575956,0
84112,st martin de castillon,84750,43.8551072159,5.51919312356,0
71010,antully,71400,46.8926537731,4.40284807189,0
84114,st pantaleon,84220,43.8778804064,5.21653289666,0
84119,st saturnin les avignon,84450,43.9621529369,4.94109967241,0
71019,barizey,71640,46.7917541418,4.6720477978,0
84124,saumane de vaucluse,84800,43.9380357519,5.11208499768,0
71027,beaurepaire en bresse,71580,46.6672623715,5.39464840853,-1
84135,uchaux,84100,44.2160888468,4.80180924895,0
71028,beauvernois,71270,46.8413806403,5.4403170068,-1
84136,vacqueyras,84190,44.1452203037,4.9790786368,0
84140,vaugines,84160,43.7786185321,5.40667854286,0
84142,velleron,84740,43.9615700853,5.02837053925,0
84146,villedieu,84110,44.2885345568,5.04784441518,0
85001,l aiguillon sur mer,85460,46.304138479,-1.2623239198,0
85006,apremont,85220,46.7572682339,-1.74841313647,0
85010,avrille,85440,46.4744272125,-1.49524360118,0
85012,la barre de monts,85550,46.8722784154,-2.09984018879,0
85013,bazoges en paillers,85130,46.9213757643,-1.14415666313,0
85021,la bernardiere,85610,47.0361828072,-1.27390355206,0
65191,gazost,65100,43.0007012116,0.0235191133565,0
85033,bourneau,85200,46.5476882922,-0.813838020265,0
65194,generest,65150,43.025453129,0.516625299091,0
85038,les brouzils,85260,46.8854235235,-1.33186892233,0
65205,gouaux,65240,42.8566434469,0.373155272179,0
85041,cezais,85410,46.5917363748,-0.802618133558,0
65223,horgues,65310,43.1893086126,0.0801941893697,0
85054,la chapelle hermier,85220,46.6826679204,-1.72083372442,0
65224,houeydets,65330,43.1547737607,0.353267560435,0
85059,la chataigneraie,85120,46.6416143401,-0.739561966419,0
65230,izaourt,65370,43.0158308851,0.602750524708,0
85066,chavagnes les redoux,85390,46.7101499475,-0.915900131393,1
65231,izaux,65250,43.0578535178,0.377272900491,0
85067,cheffois,85390,46.6786935635,-0.782949851125,0
65233,jarret,65100,43.0746279828,-0.0165977313964,0
85088,le fenouiller,85800,46.7161264566,-1.89206667498,0
65242,lacassagne,65140,43.3558671594,0.154037265829,0
85100,givrand,85800,46.6822701061,-1.8787272243,0
65245,lagrange,65300,43.1291634355,0.348603751912,0
85105,le gue de velluire,85770,46.3675950645,-0.905432724485,0
65247,arrayou lahitte,65100,43.0934147227,0.0446631806438,0
85109,les herbiers,85500,46.8666125813,-1.02216086186,0
65254,lameac,65140,43.3322074148,0.231252614188,0
85111,l ile d elle,85770,46.3334258655,-0.919100677098,0
65256,lanespede,65190,43.1658354923,0.272925172208,0
65257,lanne,65380,43.162653619,0.00193180240761,0
85116,la jonchere,85540,46.4358647401,-1.38517843312,0
65260,lapeyre,65220,43.3245708913,0.331017237637,0
85119,les landes genusson,85130,46.9663828627,-1.12900644447,0
65263,larroque,65230,43.3134878152,0.487635169542,0
85128,lucon,85400,46.4510564854,-1.16449285012,0
65272,lhez,65190,43.2024093618,0.19484559668,0
85131,les magnils reigniers,85400,46.4635045649,-1.210635375,0
65273,liac,65140,43.4145828325,0.100583360751,0
85134,mallievre,85590,46.9112847287,-0.864977836096,0
65274,libaros,65330,43.2485668256,0.391971117997,0
65275,lies,65200,43.0617961938,0.204542612711,0
85137,marsais ste radegonde,85570,46.5380790745,-0.868868309437,0
65278,lomne,65130,43.0469492307,0.302892887123,0
85141,menomblet,85700,46.7301338667,-0.728654955878,0
65280,loubajac,65100,43.1385999855,-0.0829246154989,0
65283,loudervielle,65240,42.8019156527,0.439491770073,0
85153,mouchamps,85640,46.7870550926,-1.05454102867,0
65285,louit,65350,43.3006855002,0.16086842567,0
65296,madiran,65700,43.5517824555,-0.057201539613,0
85164,notre dame de monts,85690,46.8424284611,-2.10928732775,0
65303,mascaras,65190,43.1923766337,0.174125977844,0
85177,les velluire sur vendee,85770,46.4190919441,-0.910475769222,0
65308,mazerolles,65220,43.3546128947,0.286551798965,0
85190,rocheserviere,85620,46.9274273036,-1.50132208111,0
65315,monleon magnoac,65670,43.2361837361,0.517312861957,0
85198,st aubin des ormeaux,85130,46.9958175597,-1.04216568722,0
65316,monlong,65670,43.1979666498,0.468864803299,1
85201,st benoist sur mer,85540,46.4266286403,-1.3399129604,0
65320,montgaillard,65200,43.1232297746,0.111048955498,0
85204,st christophe du ligneron,85670,46.8151386519,-1.74035413493,0
65322,montousse,65250,43.062664756,0.41311893726,0
85218,st georges de pointindoux,85150,46.6423470977,-1.62881823574,1
65327,nestier,65150,43.0596221545,0.478343318065,0
85221,st gervais,85230,46.9285711589,-1.98059327519,0
65330,nouilhan,65500,43.4272288534,0.0420506166777,0
85223,ste hermine,85210,46.5572659953,-1.07210861039,0
65331,odos,65310,43.1944738978,0.0557112263144,0
85226,st hilaire de riez,85270,46.7432732188,-1.96439228965,0
65335,ordizan,65200,43.1071734446,0.141440645856,0
65346,oueilloux,65190,43.1751943141,0.181896926196,0
85229,st hilaire de voust,85120,46.5914988312,-0.651486245674,0
65348,ourdis cotdoussan,65100,43.0400793386,0.0282367657448,0
85240,st malo du bois,85590,46.9248120291,-0.914182961099,0
65358,peyret st andre,65230,43.3207713084,0.512445880132,0
85242,st mars la reorthe,85590,46.8597253005,-0.925777900202,0
65367,poumarous,65190,43.1556409444,0.215770472747,0
65369,pouyastruc,65350,43.2680458723,0.171366694638,0
65373,puntous,65230,43.3027199473,0.460801407548,0
65381,sabarros,65330,43.2384256329,0.438784416094,0
65386,st creac,65100,43.0606630739,-0.023210441963,0
65398,salechan,65370,42.9551950512,0.629639120312,0
65405,sarlabous,65130,43.0753620802,0.279815388021,0
65406,sarniguet,65390,43.3191202591,0.0882106064948,0
65411,sassis,65120,42.8770355921,-0.0167783465633,0
65413,sazos,65120,42.8560542087,-0.0430560934464,0
65414,segalas,65140,43.4098505398,0.130234005775,0
65428,sireix,65400,42.9660849304,-0.15464025939,0
65447,tournay,65190,43.1857191109,0.247816207827,0
65458,uz,65400,42.957459306,-0.0905524703645,0
65460,vic en bigorre,65500,43.3910708794,0.0554734768116,0
65463,viella,65120,42.8710887537,0.0248813179111,0
65464,vielle adour,65360,43.1428451906,0.128121780681,0
65465,vielle aure,65170,42.8492746267,0.208155528446,0
66001,l albere,66480,42.4760146426,2.89621584171,0
66006,ansignan,66220,42.7627016726,2.52092387991,0
66009,arles sur tech,66150,42.4498186611,2.62632454224,0
66012,baho,66540,42.705784148,2.82066588737,0
66027,la cabanasse,66210,42.5024173109,2.10678145362,0
66032,calmeilles,66400,42.5519868705,2.67154077315,0
66035,campoussy,66730,42.6951710472,2.45222227409,0
66036,canaveilles,66360,42.5344206968,2.2238422292,0
66050,claira,66530,42.7641982638,2.94476145253,-1
66054,conat,66500,42.6169400651,2.33899950618,0
66056,corbere les cabanes,66130,42.659851515,2.6824784207,0
66062,dorres,66760,42.513691127,1.92704781601,0
66066,enveitg,66760,42.4961765884,1.89318419154,0
66092,lansac,66720,42.768061594,2.56512635708,0
66093,laroque des alberes,66740,42.5116805013,2.93303085148,0
66096,latour de france,66720,42.7704659309,2.65156604374,0
66108,millas,66170,42.6989825431,2.68991104341,0
66112,montauriol,66300,42.5766990784,2.72388992762,0
66115,montesquieu des alberes,66740,42.5181506161,2.8737459407,0
66123,nyer,66360,42.5010890315,2.27403031665,0
66130,osseja,66340,42.3951873215,1.99778156297,0
66138,peyrestortes,66600,42.7483532712,2.8456847121,0
66142,planes,66210,42.4728951595,2.14556980825,0
66147,porte puymorens,66760,42.555415554,1.83547052209,0
66148,port vendres,66660,42.5025817829,3.10455891207,0
66161,ria sirach,66500,42.6128760298,2.38920846568,0
66164,rivesaltes,66600,42.7785910442,2.87687296538,0
66165,rodes,66320,42.6564198443,2.55013246871,0
66167,saillagouse,66800,42.459329456,2.03972104811,0
66169,st arnac,66220,42.7767967015,2.53565116152,0
66170,ste colombe de la commanderie,66300,42.6154060137,2.73987613858,0
66177,st jean lasseille,66300,42.5862325168,2.86488169804,0
66183,st marsal,66110,42.5276130849,2.61404559524,0
66192,sauto,66210,42.5155748521,2.14916955893,0
66197,souanyas,66360,42.5480499348,2.28418328185,0
71043,les bordes,71350,46.8986962713,5.04813103141,0
66209,thues entre valls,66360,42.5040638697,2.22986633977,0
71044,bosjean,71330,46.7696786287,5.34727924927,0
66215,trevillach,66130,42.7095753054,2.50886341936,0
71046,la boulaye,71320,46.7373325553,4.1515013438,0
66217,trouillas,66300,42.6064392439,2.82021173802,0
71048,bourg le comte,71110,46.3102835322,3.9837558428,0
67002,adamswiller,67320,48.9062078499,7.20176753115,0
71056,branges,71500,46.652956978,5.16400928644,0
71063,broye,71190,46.888541214,4.30809477889,0
67008,altorf,67120,48.5247239067,7.53898226259,0
71064,bruailles,71500,46.5971442892,5.25884270547,0
67011,artolsheim,67390,48.2079373474,7.60004702604,0
71069,bussieres,71960,46.333719714,4.71047131646,0
67012,aschbach,67250,48.9421865958,7.98028356812,0
71070,buxy,71390,46.7130408432,4.71342619185,0
67021,barr,67140,48.4149512356,7.39930438782,0
71071,ceron,71110,46.2805440909,3.93730889705,0
67023,batzendorf,67500,48.7820553601,7.70964609521,0
71072,cersot,71390,46.7053648589,4.63239889903,0
67025,beinheim,67930,48.8543766678,8.09164601373,0
71076,chalon sur saone,71100,46.7900288793,4.85191555008,0
67026,bellefosse,67130,48.39467045,7.23463416375,0
71082,champlecy,71120,46.4628044788,4.22805088541,0
67046,bischwiller,67240,48.7581317312,7.8599836461,0
67047,bissert,67260,48.9461819262,7.01770386276,0
71093,la chapelle st sauveur,71310,46.8468026106,5.26448829043,0
67050,blancherupt,67130,48.4071095997,7.19552856029,-1
71094,la chapelle sous brancion,71700,46.5559348952,4.78706778132,0
71099,charbonnieres,71260,46.3887744081,4.83162031903,0
67054,bolsenheim,67150,48.425239497,7.6039565984,0
67056,bootzheim,67390,48.1932692623,7.58948440794,0
71105,charnay les macon,71850,46.3041852737,4.78693813476,0
71112,chateau,71250,46.4222263876,4.59356497363,0
71119,chaudenay,71150,46.9154246356,4.79538440748,-1
71121,la chaux,71310,46.8226144674,5.27235831208,0
67067,brumath,67170,48.7204656106,7.71740193625,0
67068,buswiller,67350,48.8219680597,7.56228814034,0
71143,condal,71480,46.4647126508,5.28216575914,0
67076,colroy la roche,67420,48.39149749,7.17386084704,0
71150,creches sur saone,71680,46.2410718628,4.78718291781,0
67077,cosswiller,67310,48.6086737459,7.36224872367,0
71153,le creusot,71200,46.8068539189,4.42642301163,0
67079,croettwiller,67470,48.9315378409,8.03790255661,0
71154,crissey,71530,46.8169773833,4.88423907508,0
67092,dieffenbach au val,67220,48.3144024513,7.32599641876,0
71159,culles les roches,71460,46.6451171565,4.65261786019,0
67096,dimbsthal,67440,48.6729223187,7.35414815294,0
71166,cuzy,71320,46.7609852867,4.03171098199,0
67107,duntzenheim,67270,48.7134280666,7.54291307036,0
71168,dampierre en bresse,71310,46.8274117737,5.20316156952,0
71172,dettey,71190,46.7671010152,4.1860690251,0
71182,dracy le fort,71640,46.7967008104,4.77049585592,1
67140,forstfeld,67480,48.8631078852,8.04746930377,0
71185,dyo,71800,46.3638960777,4.28153745354,0
67143,fouchy,67220,48.316102651,7.24660740823,0
71192,etang sur arroux,71190,46.859401459,4.17913091336,0
67145,friedolsheim,67490,48.7070325284,7.48727340354,0
71202,fontaines,71150,46.8516219974,4.78077093032,0
67152,geispolsheim,67118,48.5143463092,7.65806561244,0
71212,genelard,71420,46.5798385493,4.25003029458,0
71213,la genete,71290,46.549436103,5.04979591392,0
67154,gerstheim,67150,48.3807788366,7.70453174528,0
71222,gourdon,71300,46.6403109594,4.4421869118,0
67166,grassendorf,67350,48.8148050236,7.61013928029,0
71236,ige,71960,46.4053982627,4.73487976051,0
67182,hangenbieten,67980,48.55700945,7.61194013862,0
71238,iguerande,71340,46.2165272056,4.07699692762,0
67184,hatten,67690,48.8939645842,8.00687514269,0
71247,jully les buxy,71390,46.6874141273,4.72317009125,0
67187,heidolsheim,67390,48.2041501521,7.51093457658,0
71249,laives,71240,46.6527155264,4.83486721421,0
67188,heiligenberg,67190,48.5371724214,7.37789459868,0
71250,laize,71870,46.3824360235,4.80406518536,0
67189,heiligenstein,67140,48.4220772866,7.44087809076,0
71257,lessard le national,71530,46.8732289132,4.84609901293,1
67190,hengwiller,67440,48.6676339453,7.328558621,0
71259,ligny en brionnais,71110,46.2402667832,4.20177769774,0
67199,hinsingen,67260,48.9511717259,6.99896336486,0
71263,louhans,71500,46.6351883548,5.23839292789,0
67210,le hohwald,67140,48.4006621261,7.31029962192,0
67212,holtzheim,67810,48.5567634132,7.64425286816,0
71281,marly sur arroux,71420,46.6196801412,4.13156192602,0
67217,ichtratzheim,67640,48.47895733,7.67769353417,0
71283,marnay,71240,46.6987582427,4.92604799837,0
67218,illkirch graffenstaden,67400,48.5200498962,7.73129588098,0
71292,mellecey,71640,46.8104311793,4.7565417637,0
67221,ingolsheim,67250,48.9708439784,7.92975610012,0
71306,montceau les mines,71300,46.6762539128,4.3540960404,0
67225,issenhausen,67330,48.8042772362,7.53366478397,0
71311,montcony,71500,46.6943670716,5.29800608262,0
71316,montmelard,71520,46.3421169485,4.41407367209,0
67236,kienheim,67270,48.6881585203,7.58568269941,0
71317,montmort,71320,46.7418911079,4.09607288589,0
67238,kindwiller,67350,48.8612754447,7.59545058526,0
71329,navilly,71270,46.9284745707,5.14455605951,0
67244,kleingoeft,67440,48.6939893775,7.44201331166,0
71331,nochize,71600,46.4041760827,4.16485920346,0
67245,knoersheim,67310,48.6796467865,7.45825135776,0
71333,oslon,71380,46.7774536923,4.94292036797,0
71342,paray le monial,71600,46.4431191464,4.11289928796,0
67257,lampertsloch,67250,48.9704665444,7.82012664257,0
71344,passy,71220,46.5408746813,4.53540370263,0
67259,langensoultzbach,67360,48.9742908393,7.73045198292,0
71349,la petite verriere,71400,47.044929839,4.16692654458,0
85254,st mesmin,85700,46.8005779435,-0.748892533741,0
67260,laubach,67580,48.8796848057,7.71816160797,0
71354,poisson,71600,46.3808508262,4.13353930479,0
85256,st michel le cloucq,85200,46.4861591475,-0.743056336646,0
67261,lauterbourg,67630,48.9637116345,8.18637725776,0
71361,prizy,71800,46.3515033821,4.21820421458,0
85269,st sigismond,85420,46.3368577973,-0.707293731101,0
71363,le puley,71460,46.6760071385,4.56588748503,0
85276,st vincent sterlanges,85110,46.7397220689,-1.08371759277,0
67264,leutenheim,67480,48.851706744,8.00007828567,0
71371,la roche vineuse,71960,46.3510235915,4.74854768422,0
67265,lichtenberg,67340,48.9218797672,7.48346810796,0
71379,sagy,71580,46.5937236673,5.3241808449,0
85280,sallertaine,85300,46.8659054157,-1.94894081389,0
67266,limersheim,67150,48.4538179541,7.63089115629,0
71388,st aubin en charollais,71430,46.5008361838,4.2089560127,0
85282,sigournais,85110,46.7140097406,-0.98747730882,0
67271,lobsann,67250,48.9632390551,7.84358548339,0
71392,st boil,71390,46.6416818485,4.69957680942,0
85291,thorigny,85480,46.6179795025,-1.24888057642,0
67277,mackenheim,67390,48.1826180117,7.58253183432,0
71397,ste cecile,71250,46.3853014921,4.6346635997,0
85297,triaize,85580,46.3792685111,-1.19928351422,0
67279,maennolsheim,67700,48.6975871317,7.47193118415,0
71415,ste foy,71110,46.2773831538,4.13207987925,0
85306,xanton chassenon,85240,46.4519408659,-0.706316598666,0
71419,st germain du bois,71330,46.7400325151,5.244824313,0
86006,antigny,86310,46.5360016424,0.839149696505,0
67285,matzenheim,67150,48.3845019495,7.63534088675,0
71421,st germain en brionnais,71800,46.3465365136,4.25107234474,0
86008,arcay,86200,46.9520341162,0.00333589547426,0
71426,ste helene,71390,46.7577025616,4.63460964959,0
86010,aslonnes,86340,46.4452071575,0.33420632298,0
67287,melsheim,67270,48.763931845,7.51498324586,0
71430,st jean de vaux,71640,46.8066073647,4.69575049861,0
86024,beruges,86190,46.5555538326,0.202564421374,0
67290,merkwiller pechelbronn,67250,48.9286722006,7.8291529606,0
71435,st julien sur dheune,71210,46.7729463186,4.54776412393,0
86025,bethines,86310,46.5469550432,0.976587336165,0
71440,st leger sous beuvray,71990,46.9191539488,4.09209757526,0
86031,bonnes,86300,46.613909053,0.599381155939,-1
67296,mittelhausbergen,67206,48.6144088918,7.69388360837,0
71444,st loup de varennes,71240,46.7239907998,4.8521089943,0
86036,bournand,86120,47.0744670977,0.075217763683,0
67300,molsheim,67120,48.5447196161,7.4995001297,0
71451,st martin de lixy,71740,46.1966932958,4.23849403953,0
86037,brigueil le chantre,86290,46.3870241748,1.09004082103,0
67302,monswiller,67700,48.7521963056,7.38626447438,0
71455,st martin du tartre,71460,46.6484823293,4.60684665036,0
86042,buxeuil,37160,46.9691626791,0.663280851924,0
67303,morsbronn les bains,67360,48.9099424,7.73456137399,0
71456,st martin en bresse,71620,46.8045036563,5.06009460958,0
86045,celle levescault,86600,46.3990380098,0.169884448212,0
67308,munchhausen,67470,48.9149378138,8.14501372175,0
71462,st maurice en riviere,71620,46.8493063168,5.02211527314,0
86051,champagne le sec,86510,46.1888814469,0.190864426806,0
67309,mundolsheim,67450,48.6395028241,7.71495900977,0
71463,st maurice les chateauneuf,71740,46.2267056236,4.25094648512,1
86059,chapelle viviers,86300,46.4694872562,0.730976969783,0
67320,neuve eglise,67220,48.3261151153,7.31059686746,0
71472,st prix,71990,46.972172044,4.06111114828,0
86064,chateau garnier,86350,46.2596541711,0.440513917071,0
67325,niederhaslach,67280,48.5356531709,7.35017404112,0
71473,st racho,71800,46.2627274208,4.37370876485,0
86069,la chaussee,86330,46.8863544923,0.110583366084,0
67334,niedersteinbach,67510,49.0382020834,7.71349059998,0
71482,st symphorien de marmagne,71710,46.8287800978,4.31825474649,0
67335,nordheim,67520,48.6396017162,7.50080829789,0
71484,st usuge,71500,46.690095883,5.24143476661,0
86074,chire en montreuil,86190,46.6259667314,0.112053368688,0
67338,obenheim,67230,48.3562350534,7.68497044431,0
67341,oberdorf spachbach,67360,48.9274480651,7.76852769166,0
71494,la salle,71260,46.4089574233,4.86086523972,0
67343,oberhausbergen,67205,48.6073002945,7.68309913156,0
71503,saules,71390,46.6559200534,4.67477291847,0
71506,savigny en revermont,71580,46.6336562271,5.39078988387,0
86084,coulonges,86290,46.4126626275,1.1750235947,0
67355,oermingen,67970,48.9984271369,7.11950944283,0
71512,sennecey le grand,71240,46.6369174742,4.8906553054,1
86087,craon,86110,46.7719644602,0.0146641408168,0
67360,ohnenheim,67390,48.1873821568,7.50382215032,0
71513,senozan,71260,46.3967416331,4.86457842244,0
86093,derce,86420,46.9393324968,0.208681874617,0
67364,osthouse,67150,48.394273648,7.65078439355,0
71518,serrieres,71960,46.3106483119,4.66614748504,0
86122,lauthiers,86300,46.6040213362,0.726653339198,0
67366,ottersthal,67700,48.7589616687,7.34210158035,0
71523,simard,71330,46.7167185165,5.18255120169,0
86126,leignes sur fontaine,86300,46.509990215,0.763267537538,0
67371,la petite pierre,67290,48.8657597248,7.32734776032,0
71534,le tartre,71330,46.7429466505,5.35271245031,0
86127,leigne sur usseau,86230,46.9162063157,0.475922952908,0
71540,torcy,71210,46.7663790814,4.44629007139,0
86130,leugny,86220,46.8980444886,0.69376366371,0
71544,toutenant,71350,46.8707263805,5.11407040024,0
71551,uchon,71190,46.809110092,4.26277763328,0
86144,maisonneuve,86170,46.7204355503,0.0541721725551,0
67380,printzheim,67490,48.7920916691,7.47697747581,0
71555,varennes le grand,71240,46.7100754692,4.87819266492,1
86145,marcay,86370,46.4706088589,0.225624915429,0
67381,puberg,67290,48.9155823913,7.30719707129,0
71563,vaux en pre,71460,46.6226496963,4.60188954425,0
86148,marnay,86160,46.3930188501,0.347317602516,0
67385,ratzwiller,67430,48.9511834886,7.25526644462,0
71565,vendenesse sur arroux,71130,46.6312878987,4.06699365685,0
86159,millac,86150,46.1948553644,0.705514594963,0
67387,reichsfeld,67140,48.3632176114,7.38013240259,0
71571,verosvres,71220,46.3956596645,4.44032061495,0
86164,monthoiron,86210,46.7316777375,0.617815304816,0
67388,reichshoffen,67110,48.9374738141,7.67524392533,0
71574,verze,71960,46.3779055015,4.73671320238,0
86173,mouterre silly,86200,46.9862436522,0.0369324238359,0
71578,clux villeneuve,71270,46.9572279729,5.16839319569,0
86177,neuville de poitou,86170,46.6823102624,0.254645073675,0
67398,richtolsheim,67390,48.2238657703,7.60386287362,0
86202,la puye,86260,46.6471428238,0.745621548258,0
67401,rimsdorf,67260,48.9288350756,7.11724868007,0
86203,queaux,86150,46.3123958137,0.636100980987,0
67408,romanswiller,67310,48.6407597718,7.38032558505,0
71590,volesvres,71600,46.4730942856,4.16777937135,0
86204,quincay,86190,46.6055316956,0.218304769968,0
72008,arnage,72230,47.9292220095,0.191344248929,0
86207,la roche posay,86270,46.7754623113,0.80240732874,0
72016,auvers le hamon,72300,47.903917058,-0.345078374369,0
86223,st germain,86310,46.5761645622,0.900631696992,0
72019,avesse,72350,47.9573422992,-0.267295988986,0
86226,st julien l ars,86800,46.5546778015,0.506618351155,0
72027,beaumont sur deme,72340,47.6873211629,0.579539611616,-1
86229,st leger de montbrillais,86120,47.0801410403,-0.038701548718,0
72028,beaumont pied de boeuf,72500,47.7574486606,0.38353114802,-1
86231,st macoux,86400,46.118249319,0.225258448871,0
72032,berfay,72320,48.0023104165,0.750071551186,0
86235,st maurice la clouere,86160,46.3880713973,0.448947749507,0
72042,bouloire,72440,47.9677979192,0.550965416522,0
86244,st sauvant,86600,46.3558019823,0.0781018772297,0
72043,bourg le roi,72610,48.3460739531,0.132093521683,0
86248,st secondin,86350,46.3255332953,0.490583315025,0
72046,le breil sur merize,72370,47.9957779709,0.499488585442,0
86249,saires,86420,46.8901347476,0.231765971356,0
72052,chahaignes,72340,47.752016178,0.513758960916,0
86254,saulge,86500,46.3667330907,0.865861579177,0
72053,challes,72250,47.9342773547,0.428982036509,0
86256,savigny levescault,86800,46.5289656905,0.477909234429,0
72059,chantenay villedieu,72430,47.9198250308,-0.154140183084,0
86262,sillars,86320,46.4209799569,0.786727577235,0
72060,la chapelle aux choux,72800,47.6277588052,0.229975214122,0
86269,ternay,86120,47.0351786527,-0.0534363312967,0
72064,la chapelle huon,72310,47.8558757031,0.718983213265,0
86287,vezieres,86120,47.0909836743,0.127562035571,0
86291,villemort,86310,46.5503223328,0.926975822174,0
86294,vouille,86190,46.62150106,0.163409416409,0
72076,chenay,72610,48.4480039351,0.160206730944,0
86295,vouleme,86400,46.1014679335,0.235987087448,0
72084,clermont creans,72200,47.732640164,-0.0240763113793,0
86298,vouneuil sur vienne,86210,46.7194600079,0.541343502237,0
72088,conge sur orne,72290,48.2095776009,0.254793307438,0
87002,ambazac,87240,45.9534226621,1.39930873296,0
72095,coulaines,72190,48.0332041252,0.211301706062,0
87006,azat le ris,87360,46.3077799359,1.05737198508,0
72096,coulans sur gee,72550,48.0220764526,0.0172606870942,0
87008,la bazeuge,87210,46.2552096242,1.08391760958,0
72098,coulonge,72800,47.6923999815,0.194526929998,0
87011,bellac,87300,46.1049122554,1.04116467219,0
72113,degre,72550,48.0528331198,0.0735665144485,0
87015,beynac,87700,45.7677930043,1.1655637429,0
72114,dehault,72400,48.208236955,0.576083536745,0
